openId,tag,wallMs,player,tabId,channel,packetClass,instanceCount,rawBytes,compressedBytes,thread,sinceOpenMs
89,delta_P0_10000_4ch_D_r1,1788684286447,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,428,54766,8069,pool-359-thread-1,43.801
89,delta_P0_10000_4ch_D_r1,1788684286447,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,43.855
89,delta_P0_10000_4ch_D_r1,1788684286453,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,64006,9435,pool-359-thread-1,49.745
89,delta_P0_10000_4ch_D_r1,1788684286453,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,49.850
89,delta_P0_10000_4ch_D_r1,1788684286456,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,60153,9020,pool-359-thread-1,52.721
89,delta_P0_10000_4ch_D_r1,1788684286456,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,52.793
89,delta_P0_10000_4ch_D_r1,1788684286459,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,67223,9728,pool-359-thread-1,56.109
89,delta_P0_10000_4ch_D_r1,1788684286459,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,56.182
89,delta_P0_10000_4ch_D_r1,1788684286462,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,58420,8814,pool-359-thread-1,58.821
89,delta_P0_10000_4ch_D_r1,1788684286462,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,58.887
89,delta_P0_10000_4ch_D_r1,1788684286465,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,428,55012,8174,pool-359-thread-1,61.601
89,delta_P0_10000_4ch_D_r1,1788684286465,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,61.695
89,delta_P0_10000_4ch_D_r1,1788684286471,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,66209,9695,pool-359-thread-1,67.722
89,delta_P0_10000_4ch_D_r1,1788684286471,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,67.829
89,delta_P0_10000_4ch_D_r1,1788684286474,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,61464,9053,pool-359-thread-1,70.725
89,delta_P0_10000_4ch_D_r1,1788684286474,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,70.793
89,delta_P0_10000_4ch_D_r1,1788684286475,ClientDevBridge,minecraft:fluidstack,0,TerminalStorageIngredientChangeEventPacket,0,98,76,Server thread,71.739
89,delta_P0_10000_4ch_D_r1,1788684286475,ClientDevBridge,minecraft:fluidstack,0,TerminalStorageIngredientMaxQuantityPacket,0,54,37,Server thread,71.811
89,delta_P0_10000_4ch_D_r1,1788684286475,ClientDevBridge,minecraft:energy,0,TerminalStorageIngredientChangeEventPacket,0,90,72,Server thread,71.870
89,delta_P0_10000_4ch_D_r1,1788684286475,ClientDevBridge,minecraft:energy,0,TerminalStorageIngredientMaxQuantityPacket,0,46,33,Server thread,71.890
89,delta_P0_10000_4ch_D_r1,1788684286477,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,60548,9005,pool-359-thread-1,73.573
89,delta_P0_10000_4ch_D_r1,1788684286477,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,73.634
89,delta_P0_10000_4ch_D_r1,1788684286481,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,61681,9111,pool-359-thread-1,77.287
89,delta_P0_10000_4ch_D_r1,1788684286481,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,77.357
89,delta_P0_10000_4ch_D_r1,1788684286483,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,428,53480,8001,pool-359-thread-1,79.947
89,delta_P0_10000_4ch_D_r1,1788684286483,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-359-thread-1,80.014
89,delta_P0_10000_4ch_D_r1,1788684292516,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,119,15027,2714,Server thread,6112.270
89,delta_P0_10000_4ch_D_r1,1788684292516,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,Server thread,6112.479
89,delta_P0_10000_4ch_D_r1,1788684292519,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,193,22893,4318,Server thread,6115.930
89,delta_P0_10000_4ch_D_r1,1788684292519,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,Server thread,6116.018
89,delta_P0_10000_4ch_D_r1,1788684292525,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,115,14196,2648,Server thread,6122.035
89,delta_P0_10000_4ch_D_r1,1788684292526,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6122.919
89,delta_P0_10000_4ch_D_r1,1788684292530,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,196,19905,3963,Server thread,6126.375
89,delta_P0_10000_4ch_D_r1,1788684292531,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6127.568
89,delta_P0_10000_4ch_D_r1,1788684292536,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,116,14716,2761,Server thread,6132.386
89,delta_P0_10000_4ch_D_r1,1788684292537,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6133.253
89,delta_P0_10000_4ch_D_r1,1788684292540,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,196,23694,4335,Server thread,6136.887
89,delta_P0_10000_4ch_D_r1,1788684292541,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6138.122
89,delta_P0_10000_4ch_D_r1,1788684292546,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,113,14534,2678,Server thread,6143.202
89,delta_P0_10000_4ch_D_r1,1788684292547,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6143.823
89,delta_P0_10000_4ch_D_r1,1788684292551,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,202,22996,4385,Server thread,6147.968
89,delta_P0_10000_4ch_D_r1,1788684292551,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6148.213
90,P0_10000_4ch_D_r1,1788684299368,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,64819,9446,pool-363-thread-1,14.473
90,P0_10000_4ch_D_r1,1788684299368,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-363-thread-1,14.706
90,P0_10000_4ch_D_r1,1788684299371,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,66384,9660,pool-363-thread-1,18.085
90,P0_10000_4ch_D_r1,1788684299372,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-363-thread-1,18.183
90,P0_10000_4ch_D_r1,1788684299375,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,61307,9023,pool-363-thread-1,21.278
90,P0_10000_4ch_D_r1,1788684299375,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-363-thread-1,21.377
90,P0_10000_4ch_D_r1,1788684299378,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,57833,8781,pool-363-thread-1,24.254
90,P0_10000_4ch_D_r1,1788684299378,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-363-thread-1,24.333
90,P0_10000_4ch_D_r1,1788684299380,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,351,43110,6666,pool-363-thread-1,26.467
90,P0_10000_4ch_D_r1,1788684299380,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-363-thread-1,26.530
90,P0_10000_4ch_D_r1,1788684299383,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,59740,9030,pool-363-thread-1,29.686
90,P0_10000_4ch_D_r1,1788684299383,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,29.754
90,P0_10000_4ch_D_r1,1788684299386,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,65419,9664,pool-363-thread-1,32.945
90,P0_10000_4ch_D_r1,1788684299386,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,33.009
90,P0_10000_4ch_D_r1,1788684299390,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,65426,9598,pool-363-thread-1,36.214
90,P0_10000_4ch_D_r1,1788684299390,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,36.293
90,P0_10000_4ch_D_r1,1788684299392,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,59454,8864,pool-363-thread-1,39.147
90,P0_10000_4ch_D_r1,1788684299393,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,39.214
90,P0_10000_4ch_D_r1,1788684299395,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,348,42630,6564,pool-363-thread-1,41.231
90,P0_10000_4ch_D_r1,1788684299395,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,41.286
90,P0_10000_4ch_D_r1,1788684299400,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,64018,9379,pool-363-thread-1,46.764
90,P0_10000_4ch_D_r1,1788684299400,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,46.865
90,P0_10000_4ch_D_r1,1788684299403,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,61349,9182,pool-363-thread-1,49.683
90,P0_10000_4ch_D_r1,1788684299403,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,49.746
90,P0_10000_4ch_D_r1,1788684299406,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,68813,9825,pool-363-thread-1,52.910
90,P0_10000_4ch_D_r1,1788684299406,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,52.977
90,P0_10000_4ch_D_r1,1788684299409,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,59108,8879,pool-363-thread-1,55.711
90,P0_10000_4ch_D_r1,1788684299409,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,55.772
90,P0_10000_4ch_D_r1,1788684299411,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,349,43007,6646,pool-363-thread-1,57.663
90,P0_10000_4ch_D_r1,1788684299411,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,57.718
90,P0_10000_4ch_D_r1,1788684299417,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,65401,9553,pool-363-thread-1,63.694
90,P0_10000_4ch_D_r1,1788684299417,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,63.795
90,P0_10000_4ch_D_r1,1788684299420,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,61387,9079,pool-363-thread-1,66.791
90,P0_10000_4ch_D_r1,1788684299420,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,66.879
90,P0_10000_4ch_D_r1,1788684299421,ClientDevBridge,minecraft:fluidstack,0,TerminalStorageIngredientChangeEventPacket,0,98,76,Server thread,67.479
90,P0_10000_4ch_D_r1,1788684299421,ClientDevBridge,minecraft:fluidstack,0,TerminalStorageIngredientMaxQuantityPacket,0,54,37,Server thread,67.553
90,P0_10000_4ch_D_r1,1788684299421,ClientDevBridge,minecraft:energy,0,TerminalStorageIngredientChangeEventPacket,0,90,72,Server thread,67.604
90,P0_10000_4ch_D_r1,1788684299421,ClientDevBridge,minecraft:energy,0,TerminalStorageIngredientMaxQuantityPacket,0,46,33,Server thread,67.622
90,P0_10000_4ch_D_r1,1788684299423,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,62234,9209,pool-363-thread-1,69.875
90,P0_10000_4ch_D_r1,1788684299423,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,69.989
90,P0_10000_4ch_D_r1,1788684299426,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,60087,8872,pool-363-thread-1,72.708
90,P0_10000_4ch_D_r1,1788684299426,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,72.770
90,P0_10000_4ch_D_r1,1788684299428,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,349,42946,6674,pool-363-thread-1,74.678
90,P0_10000_4ch_D_r1,1788684299428,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-363-thread-1,74.741
91,delta_P0_10000_4ch_D_r2,1788684306272,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,64819,9446,pool-367-thread-1,15.267
91,delta_P0_10000_4ch_D_r2,1788684306272,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-367-thread-1,15.515
91,delta_P0_10000_4ch_D_r2,1788684306276,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,66384,9660,pool-367-thread-1,19.427
91,delta_P0_10000_4ch_D_r2,1788684306276,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-367-thread-1,19.560
91,delta_P0_10000_4ch_D_r2,1788684306279,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,61307,9023,pool-367-thread-1,22.574
91,delta_P0_10000_4ch_D_r2,1788684306279,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-367-thread-1,22.652
91,delta_P0_10000_4ch_D_r2,1788684306283,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,57833,8781,pool-367-thread-1,26.484
91,delta_P0_10000_4ch_D_r2,1788684306283,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-367-thread-1,26.610
91,delta_P0_10000_4ch_D_r2,1788684306285,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,351,43110,6666,pool-367-thread-1,28.854
91,delta_P0_10000_4ch_D_r2,1788684306285,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-367-thread-1,28.954
91,delta_P0_10000_4ch_D_r2,1788684306290,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,59740,9030,pool-367-thread-1,34.156
91,delta_P0_10000_4ch_D_r2,1788684306291,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,34.266
91,delta_P0_10000_4ch_D_r2,1788684306294,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,65419,9664,pool-367-thread-1,37.879
91,delta_P0_10000_4ch_D_r2,1788684306294,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,37.991
91,delta_P0_10000_4ch_D_r2,1788684306298,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,65426,9598,pool-367-thread-1,41.476
91,delta_P0_10000_4ch_D_r2,1788684306298,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,41.605
91,delta_P0_10000_4ch_D_r2,1788684306301,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,59454,8864,pool-367-thread-1,44.718
91,delta_P0_10000_4ch_D_r2,1788684306301,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,44.843
91,delta_P0_10000_4ch_D_r2,1788684306315,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,348,42630,6564,pool-367-thread-1,58.824
91,delta_P0_10000_4ch_D_r2,1788684306315,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,58.932
91,delta_P0_10000_4ch_D_r2,1788684306322,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,64018,9379,pool-367-thread-1,65.986
91,delta_P0_10000_4ch_D_r2,1788684306322,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,66.093
91,delta_P0_10000_4ch_D_r2,1788684306326,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,61349,9182,pool-367-thread-1,69.498
91,delta_P0_10000_4ch_D_r2,1788684306326,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,69.617
91,delta_P0_10000_4ch_D_r2,1788684306330,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,68813,9825,pool-367-thread-1,73.717
91,delta_P0_10000_4ch_D_r2,1788684306330,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,73.826
91,delta_P0_10000_4ch_D_r2,1788684306333,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,512,59108,8879,pool-367-thread-1,76.596
91,delta_P0_10000_4ch_D_r2,1788684306333,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,76.685
91,delta_P0_10000_4ch_D_r2,1788684306335,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,349,43007,6646,pool-367-thread-1,78.671
91,delta_P0_10000_4ch_D_r2,1788684306335,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,78.729
91,delta_P0_10000_4ch_D_r2,1788684306342,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,65401,9553,pool-367-thread-1,85.530
91,delta_P0_10000_4ch_D_r2,1788684306342,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,85.624
91,delta_P0_10000_4ch_D_r2,1788684306345,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,61387,9079,pool-367-thread-1,88.479
91,delta_P0_10000_4ch_D_r2,1788684306345,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,88.550
91,delta_P0_10000_4ch_D_r2,1788684306347,ClientDevBridge,minecraft:fluidstack,0,TerminalStorageIngredientChangeEventPacket,0,98,76,Server thread,90.598
91,delta_P0_10000_4ch_D_r2,1788684306347,ClientDevBridge,minecraft:fluidstack,0,TerminalStorageIngredientMaxQuantityPacket,0,54,37,Server thread,90.670
91,delta_P0_10000_4ch_D_r2,1788684306347,ClientDevBridge,minecraft:energy,0,TerminalStorageIngredientChangeEventPacket,0,90,72,Server thread,90.788
91,delta_P0_10000_4ch_D_r2,1788684306347,ClientDevBridge,minecraft:energy,0,TerminalStorageIngredientMaxQuantityPacket,0,46,33,Server thread,90.810
91,delta_P0_10000_4ch_D_r2,1788684306348,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,62234,9209,pool-367-thread-1,91.501
91,delta_P0_10000_4ch_D_r2,1788684306348,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,91.584
91,delta_P0_10000_4ch_D_r2,1788684306351,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,512,60087,8872,pool-367-thread-1,94.235
91,delta_P0_10000_4ch_D_r2,1788684306351,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,94.323
91,delta_P0_10000_4ch_D_r2,1788684306353,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,349,42946,6674,pool-367-thread-1,96.309
91,delta_P0_10000_4ch_D_r2,1788684306353,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-367-thread-1,96.364
91,delta_P0_10000_4ch_D_r2,1788684312369,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,115,15385,2823,Server thread,6112.966
91,delta_P0_10000_4ch_D_r2,1788684312369,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,Server thread,6113.202
91,delta_P0_10000_4ch_D_r2,1788684312374,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,190,21063,3987,Server thread,6117.739
91,delta_P0_10000_4ch_D_r2,1788684312374,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,Server thread,6117.862
91,delta_P0_10000_4ch_D_r2,1788684312380,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,116,14625,2642,Server thread,6123.662
91,delta_P0_10000_4ch_D_r2,1788684312380,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6123.805
91,delta_P0_10000_4ch_D_r2,1788684312384,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientChangeEventPacket,192,22812,4238,Server thread,6127.426
91,delta_P0_10000_4ch_D_r2,1788684312384,ClientDevBridge,minecraft:itemstack,2,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6127.517
91,delta_P0_10000_4ch_D_r2,1788684312391,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,119,16772,3023,Server thread,6134.447
91,delta_P0_10000_4ch_D_r2,1788684312391,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6134.560
91,delta_P0_10000_4ch_D_r2,1788684312395,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,185,22230,4163,Server thread,6138.253
91,delta_P0_10000_4ch_D_r2,1788684312395,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6138.381
91,delta_P0_10000_4ch_D_r2,1788684312419,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,121,17381,3118,Server thread,6163.168
91,delta_P0_10000_4ch_D_r2,1788684312420,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6163.268
91,delta_P0_10000_4ch_D_r2,1788684312424,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientChangeEventPacket,193,25437,4677,Server thread,6167.356
91,delta_P0_10000_4ch_D_r2,1788684312424,ClientDevBridge,minecraft:itemstack,3,TerminalStorageIngredientMaxQuantityPacket,0,52,39,Server thread,6167.463
92,P0_10000_4ch_D_r2,1788684319217,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,62082,9178,pool-371-thread-1,13.995
92,P0_10000_4ch_D_r2,1788684319217,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-371-thread-1,14.206
92,P0_10000_4ch_D_r2,1788684319221,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,66118,9698,pool-371-thread-1,17.594
92,P0_10000_4ch_D_r2,1788684319221,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-371-thread-1,17.701
92,P0_10000_4ch_D_r2,1788684319224,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,62911,9225,pool-371-thread-1,20.750
92,P0_10000_4ch_D_r2,1788684319224,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-371-thread-1,20.839
92,P0_10000_4ch_D_r2,1788684319227,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,512,58845,8904,pool-371-thread-1,23.581
92,P0_10000_4ch_D_r2,1788684319227,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-371-thread-1,23.644
92,P0_10000_4ch_D_r2,1788684319229,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientChangeEventPacket,277,33766,5470,pool-371-thread-1,25.265
92,P0_10000_4ch_D_r2,1788684319229,ClientDevBridge,minecraft:itemstack,0,TerminalStorageIngredientMaxQuantityPacket,0,52,38,pool-371-thread-1,25.322
92,P0_10000_4ch_D_r2,1788684319233,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,59840,9034,pool-371-thread-1,29.975
92,P0_10000_4ch_D_r2,1788684319233,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-371-thread-1,30.092
92,P0_10000_4ch_D_r2,1788684319236,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientChangeEventPacket,512,64001,9456,pool-371-thread-1,33.160
92,P0_10000_4ch_D_r2,1788684319237,ClientDevBridge,minecraft:itemstack,1,TerminalStorageIngredientMaxQuantityPacket,0,52,39,pool-371-thread-1,33.246
